"Date","Loop","Whitesheet.Filename","Whitesheet.Entry.Number","Time","Latitude","Longitude","Species","Multispecies","Sun","Wind","Rain","Activity","Grass.height","Grass.color","Grass.spp.1","Grass.spp.2","Grass.spp.3","Grass.spp.4","Bush.type","Photos.begin","Photos.end","Total.animals","Male..T.","Male..B.","Female..NL.","Female..L.","Female..P.","X2.year.old","X1.year.old","X6.12.months.old","X3.6.months.old","X1.3.months.old","X0.1.months.old","Notes","Distance.to.water","QuickSpecies","Year","Month","Day","Hour","Minute","Other.species.1","Other.species.2","Other.species.3","Number.grasses","GPS.x","GPS.y","Primary.habitat","Secondary.habitat","Tertiary.habitat","Distance.secondary","Distance.tertiary","NDVI","EVI","Distance.from.mob","Closest.mob.size","Scaled.mob.size","Identifier"
"6/28/21","1","DSCN5580",2,1158,0.463082854,36.84269619,"PZ",1,"part","medium","no rain","Grazing","belly","brown with some green","Pennisetum mezzianum","Pennisetum stramineum","Chloris roxburghiana","Enteropogon macrostachyus","light",8492,8532,4,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,"",0.000736558,"PZ",2021,6,28,11,58,"Impala"," Elephant",NA,4,259800.0687,51520.12427,"LB","LB","LB",5.29293454160817e-08,5.30581702157059e-08,0.3336671,0.5165866,291.357239502092,200,0.68644252787992,"PZ96"
"6/29/21","1","DSCN0532",1,1057,0.467679028,36.83982995,"PZ",0,"full","light","no rain","Walking","belly","brown","Cynodon plectostachyus","Pennisetum stramineum","Pennisetum mezzianum","","light",8534,8539,6,1,NA,1,1,2,NA,NA,NA,1,NA,NA,"",0.003972526,"PZ",2021,6,29,10,57,"","",NA,3,259481.0677,52028.60036,"OG","OG","OG",4.49545948838914e-08,6.03968368844722e-08,0.2909091,0.415954,634.86971589506,180,0.283522737804876,"PZ98"
"6/29/21","1","DSCN0532",2,1112,0.476218927,36.84114887,"PZ",1,"part","no wind","no rain","","hoof","brown","Pennisetum mezzianum","Pennisetum stramineum","Cynodon nlemfuensis","Microchloa kunthii","light",8540,8574,4,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,"",0.003092912,"PZ",2021,6,29,11,12,"","",NA,4,259628.2252,52973.14394,"LB","OG","OG",2.53968294290818e-08,7.08614264285903e-08,0.3067542,0.4499484,1576.39496730815,180,0.114184581740549,"PZ99"
"6/29/21","1","DSCN0532",3,1132,0.482158269,36.84013078,"PZ",0,"full","light","no rain","Walking","belly","brown","Cynodon dactylon","Pennisetum stramineum","Enteropogon macrostachyus","Microchloa kunthii","",8575,8478,4,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,"",0.00041825,"PZ",2021,6,29,11,32,"","",NA,4,259515.0687,53630.12427,"LB","LB","LB",3.61864829611223e-08,4.25914419608956e-08,0.3160132,0.4621762,1231.36070847084,227,0.184348906407677,"PZ100"
"6/29/21","2","DSCN0530",1,1222,0.489770345,36.85649085,"PZ",0,"full","light","no rain","Resting","hoof","brown","Cynodon nlemfuensis","Cynodon plectostachyus","Aristida adscensionis","","open grassland",8593,8606,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.005783742,"PZ",2021,6,29,12,22,"","",NA,3,261337.0289,54471.5,"OG","OG","OG",5.46142905250526e-08,6.84586855239554e-08,0.2388611,0.3166417,1418.78644783323,120,0.084579324945805,"PZ103"
"6/29/21","2","DSCN0530",2,2130,0.498303636,36.85233847,"PZ",0,"full","light","no rain","Grazing","hoof","brown","Cynodon plectostachyus","Harpachne schimperi ","Pennisetum stramineum","","light",8607,8616,8,1,1,NA,2,2,NA,NA,NA,2,NA,NA,"",0.00432116,"PZ",2021,6,29,21,30,"Impala","gazelle",NA,3,260874.9711,55415.5,"MB","MB","MB",3.07390409964041e-08,4.44005869954672e-08,0.3117783,0.4393896,463.480563583297,120,0.258910533533965,"PZ104"
"6/29/21","2","DSCN0529",2,1306,0.489708384,36.8487532,"PZ",0,"part","light","no rain","Resting","hoof","brown","Cynodon nlemfuensis","Eragrostis tenuifolia","Cynodon plectostachyus","Microchloa kunthii","light",8626,8645,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.00130025,"PZ",2021,6,29,13,6,"","",NA,4,260475.443,54464.92432,"OG","OG","OG",3.63290022558068e-08,4.45013762565924e-08,0.2682603,0.3935576,1419.17173820732,227,0.159952452468317,"PZ102"
"7/1/21","4","DSCN4544",2,1113,0.488941871,36.86072978,"PZ",0,"full","light","no rain","Grazing","hock","brown","Aristida adscensionis","Eragrostis racemosa","Pennisetum stramineum","Cynodon plectostachyus","medium",8918,8985,6,1,NA,2,1,NA,NA,1,1,NA,NA,NA,"",0.006654258,"PZ",2021,7,1,11,13,"Impala","",NA,4,261809,54379.71281,"OG","OG","LB",4.30512972420592e-08,5.05007162406746e-08,0.3360955,0.5258141,717.281666579391,118,0.164509990284162,"PZ116"
"7/5/21","4","DSCN8296",1,1022,0.473441155,36.86674536,"PZ",0,"full","no wind","no rain","Grazing","hock","brown","Enteropogon macrostachyus","Pennisetum stramineum","Cynodon plectostachyus","Microchloa kunthii","medium",9185,9204,8,1,NA,1,2,1,NA,1,2,NA,NA,NA,"Daraboi Area",0.003719924,"PZ",2021,7,5,10,22,"Oryx"," Impala",NA,4,262478.2867,52665.00986,"MB","MB","LB",3.88809766251188e-08,6.53180716241419e-08,0.2922465,0.4174654,925.505343561114,50,0.054024539510066,"PZ125"
"7/5/21","4","DSCN8297",3,1053,0.482150213,36.87641375,"PZ",0,"full","light","no rain","Standing","hock","brown with some green","Cynodon nlemfuensis","Cynodon plectostachyus","Pennisetum stramineum","","medium",9213,9229,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"near Uhuru-N Exclosure",0.00337371,"PZ",2021,7,5,10,53," None","",NA,3,263555.1452,53627.95449,"OG","OG","OG",2.55810092690485e-08,7.65743522684046e-08,0.3370379,0.5274102,403.424823478381,16,0.0396604251122724,"PZ126"
"7/5/21","4","DSCN8295",2,1107,0.488067255,36.87029722,"PZ",0,"full","light","no rain","Grazing","hock","brown","Pennisetum mezzianum","Pennisetum stramineum","Cynodon plectostachyus","Microchloa kunthii","medium",9230,9238,6,1,NA,1,2,NA,NA,NA,2,NA,NA,NA,"Tower area",0.000272243,"PZ",2021,7,5,11,7,"sheep","",NA,4,262874.2895,54282.6336,"LB","MB","MB",2.62320244247541e-08,5.60391294258879e-08,0.3939089,0.6090442,624.642359770743,30,0.048027482495753,"PZ124"
"7/5/21","4","DSCN8299",2,1150,0.482598923,36.86541788,"PZ",0,"full","no wind","no rain","Grazing","hock","brown","Cynodon plectostachyus","Cynodon nlemfuensis","","","light",9239,9265,6,1,NA,2,1,1,NA,NA,NA,1,NA,NA,"Tower area",0.000808582,"PZ",2021,7,5,11,50,"","",NA,2,262330.79,53677.97029,"LB","OG","LB",4.16660273290457e-08,5.86162997288716e-08,0.3791074,0.6316392,402.903790075072,30,0.0744594633731361,"PZ127"
"7/5/21","3","DSCN8302",2,1309,0.496531927,36.85696699,"PZ",0,"full","light","no rain","Grazing","hoof","brown","Cynodon plectostachyus","Cynodon nlemfuensis","","","light",9270,9298,6,1,NA,1,1,1,NA,NA,1,NA,1,NA,"",0.002563746,"PZ",2021,7,5,13,9,"","",NA,2,261390.2895,55219.3664,"MB","LB","MB",4.72256282283134e-08,6.9181731229205e-08,0.2920977,0.4193263,442.552739070017,120,0.27115412335294,"PZ123"
