"Date","Loop","Whitesheet.Filename","Whitesheet.Entry.Number","Time","Latitude","Longitude","Species","Multispecies","Sun","Wind","Rain","Activity","Grass.height","Grass.color","Grass.spp.1","Grass.spp.2","Grass.spp.3","Grass.spp.4","Bush.type","Photos.begin","Photos.end","Total.animals","Male..T.","Male..B.","Female..NL.","Female..L.","Female..P.","X2.year.old","X1.year.old","X6.12.months.old","X3.6.months.old","X1.3.months.old","X0.1.months.old","Notes","Distance.to.water","QuickSpecies","Year","Month","Day","Hour","Minute","Other.species.1","Other.species.2","Other.species.3","Number.grasses","GPS.x","GPS.y","Primary.habitat","Secondary.habitat","Tertiary.habitat","Distance.secondary","Distance.tertiary","NDVI","EVI","Distance.from.mob","Distance.from.mob.d","Closest.mob.size","Distance.from.herd","Closest.herd.size","Distance.from.herd.opp.sp","Closest.herd.size.opp.sp","Distance.from.opp.sp","Closest.opp.sp.size","Identifier"
"6/29/21","3","DSCN4389","2","1245","0.505489317","36.86030538","CC","","full","light","no rain","Grazing","hoof","brown with some green","Cynodon plectostachyus","Microchloa kunthii","Cynodon nlemfuensis","","light","","","40","","","","","","","","","","","","","154.761725328","Cattle","2021","6","29","12","45","","","","3","261762.3397","56210","LB","LB","LB","24.8206675164962","25.2865896483672","0.339263021945953","0.680428134556575","","","","","","","","","","CT58"
"6/29/21","3","DSCN4389","3","1258","0.507762863","36.87305937","Comm_Camel","","part","light","no rain","Grazing","hoof","brown with some green","Pennisetum stramineum","Cynodon nlemfuensis","Cynodon plectostachyus","","light","","","2","","","","","","","","","","","","Ewaso Nyino River","338.171395464","Camel","2021","6","29","12","58","","","","3","263182.5551","56461","MB","MB","MB","139.918242728657","146.146142842147","0.317991644144058","0.697087823893602","","","","","","","","","","CM7"
"6/29/21","3","DSCN4390","1","1314","0.494989508","36.86488283","ZC","","full","light","no rain","Grazing","hoof","brown","Cynodon plectostachyus","Cynodon nlemfuensis","","","medium","","","80","","","","","","","","","","","","Boundary Area","108.228405516","Camel","2021","6","29","13","14","","","","2","262271.6515","55048.47695","LB","LB","LB","23.5849124026614","26.0054582200459","0.334644377231598","0.651231024365353","","","","","","","","","","CM8"
"6/29/21","4","DSCN4391","1","1007","0.475984335","36.87450618","CC","","full","light","no rain","Grazing","hock","brown with some green","Cynodon plectostachyus","Pennisetum stramineum","Cynodon nlemfuensis","","medium","","","10","","","","","","","","","","","","Uhun Exclosure North Area","121.56477144","Cattle","2021","6","29","10","7","","","","3","263342.5277","52946.03508","MB","MB","MB","467.831184566583","475.884740456447","0.239256322383881","0.397911597729116","","","","","","","","","","CT59"
"6/29/21","4","DSCN4391","2","1010","0.477802792","36.87658908","CC","","full","light","no rain","Grazing","hock","brown with some green","Pennisetum stramineum","Pennisetum mezzianum","Cynodon plectostachyus","Enteropogon macrostachyus","light","","","15","","","","","","","","","","","","Uhun Exclosure North Area","166.670632044","Cattle","2021","6","29","10","10","","","","4","263574.5165","53147.09596","OG","OG","OG","219.620376886208","226.950081159108","0.215855851769447","0.302800525730462","","","","","","","","","","CT60"
"6/29/21","4","DSCN4391","3","1015","0.478866523","36.88389324","CC","","full","light","no rain","Grazing","hoof","brown","Cynodon plectostachyus","Cynodon nlemfuensis","Microchloa kunthii","","light","","","15","","","","","","","","","","","","Near Ewaso Nyino River","42.098231028","Cattle","2021","6","29","10","15","","","","3","264387.8542","53264.49838","OG","OG","OG","19.8969642658621","24.4932776886651","0.309246093034744","0.530399141212062","","","","","","","","","","CT61"
"6/29/21","4","DSCN4392","1","1021","0.478849995","36.88723737","CC","","full","light","no rain","Grazing","hock","brown","Cynodon plectostachyus","Pennisetum stramineum","Pennisetum mezzianum","Cynodon nlemfuensis","light","","","2","","","","","","","","","","","","Ewaso Nyino River","44.259149676","Cattle","2021","6","29","10","21","Donkey","","","4","264760.213","53262.55484","OG","OG","OG","19.9947003091839","28.5008707866895","0.269476383924484","0.427056347150259","","","","","","","","","","CT62"
"6/29/21","4","DSCN4392","1","1021","0.478849995","36.88723737","SH","","full","light","no rain","Grazing","hock","brown","Cynodon plectostachyus","Pennisetum stramineum","Pennisetum mezzianum","Cynodon nlemfuensis","light","","","5","","","","","","","","","","","","Ewaso Nyino River","44.259149676","SH","2021","6","29","10","21","Donkey","","","4","264760.213","53262.55484","OG","OG","OG","19.9947003091839","28.5008707866895","0.269476383924484","0.427056347150259","","","","","","","","","","SH2"
"6/29/21","4","DSCN4392","2","1025","0.482437009","36.88813939","ZC","","full","light","no rain","Grazing","hoof","","Pennisetum mezzianum","Pennisetum stramineum","Cynodon plectostachyus","","medium","","","28","","","","","","","","","","","","Ewaso Nyino River","99.8223807","Camel","2021","6","29","10","25","Goat"," Donkey","","3","264860.7741","53659.26707","OG","OG","OG","19.1753010251927","24.0911415798562","0.187704131007195","0.704194896929508","","","","","","","","","","CM9"
"6/29/21","4","DSCN4392","2","1025","0.482437009","36.88813939","SH","","full","light","no rain","Grazing","hoof","","Pennisetum mezzianum","Pennisetum stramineum","Cynodon plectostachyus","","medium","","","50","","","","","","","","","","","","Uhun Exclosure North Area","99.8223807","SH","2021","6","29","10","25","Goat"," Donkey","","3","264860.7741","53659.26707","OG","OG","OG","19.1753010251927","24.0911415798562","0.187704131007195","0.704194896929508","","","","","","","","","","SH3"
"6/29/21","4","DSCN4394","1","1100","0.467101274","57.56506265","CC","","full","light","no rain","Grazing","belly","brown with some green","Pennisetum stramineum","Cynodon nlemfuensis","","","medium","","","5","","","","","","","","","","","","Tower Area","2295287.59365948","Cattle","2021","6","29","11","0","","","","2","2603043.789","54798.99591","LB","LB","LB","2300142.95027512","2300142.95047191","0.30625307559967","0.454645128280096","","","","","","","","","","CT63"
"6/29/21","4","DSCN4394","1","1100","0.467101274","57.56506265","Comm_Camel","","full","light","no rain","Grazing","belly","brown with some green","Pennisetum stramineum","Cynodon nlemfuensis","","","medium","","","10","","","","","","","","","","","","Ewaso Nyino River","2295287.59365948","Camel","2021","6","29","11","0","","","","2","2603043.789","54798.99591","LB","LB","LB","2300142.95027512","2300142.95047191","0.30625307559967","0.454645128280096","","","","","","","","","","CM10"
"6/29/21","4","DSCN4394","2","1107","0.497166721","36.8792869","Comm_Camel","","full","no wind","no rain","Grazing","hock","brown with some green","Cynodon plectostachyus","Pennisetum stramineum","","","thick","","","20","","","","","","","","","","","","Near Ewaso Nyino River","128.646667884","Camel","2021","6","29","11","7","","","","2","263875.5925","55288.77228","OG","OG","OG","20.6995652731461","23.7010675966628","0.23478627204895","0.510765002290426","","","","","","","","","","CM11"
"6/29/21","4","DSCN4394","3","1114","0.505621484","36.87467912","CC","","full","no wind","no rain","Grazing","hoof","brown","Cynodon plectostachyus","Cynodon nlemfuensis","Microchloa kunthii","","medium","","","5","","","","","","","","","","","","Near Ewaso Nyino River, Calves","181.689718896","Cattle","2021","6","29","11","14","Goat","","","3","263362.8329","56224.08987","MB","MB","MB","18.1925957619572","25.1630648984948","0.373018950223923","0.736528774232942","","","","","","","","","","CT64"
"6/29/21","4","DSCN4395","1","1118","0.501741145","36.8719105","CC","","full","light","no rain","Resting","hoof","brown","Cynodon plectostachyus","Cynodon nlemfuensis","","","light","","","20","","","","","","","","","","","","Boma","644.017962672","Cattle","2021","6","29","11","18","","","","2","263054.4115","55795","OG","OG","OG","44.8121359955591","53.4619238224397","0.279445737600327","0.561159420289855","","","","","","","","","","CT65"
"6/29/21","4","DSCN4395","2","1125","0.491662155","36.86341092","ZC","","full","light","no rain","Grazing","hock","","Pennisetum stramineum","Cynodon plectostachyus","Cynodon nlemfuensis","Harpachne schimperi ","medium","","","120","","","","","","","","","","","","","317.866941924","Camel","2021","6","29","11","25","","","","4","262107.6377","54680.50049","LB","LB","LB","21.4358728171281","28.0582849069232","0.311125487089157","0.602304032056098","","","","","","","","","","CM12"
"6/29/21","4","DSCN4396","1","1140","0.472208849","36.85899791","Cattle","","full","light","no rain","Grazing","hock","brown with some green","Bothriochloa insculpta","Cynodon plectostachyus","Pennisetum stramineum","Chloris roxburghiana","medium","","","80","","","","","","","","","","","","Daraboi Area","442.319737776","Cattle","2021","6","29","11","40","","","","4","261615.5743","52528.97499","LB","MB","LB","22.0521565411477","23.2824782625969","0.314864873886108","0.585280080381814","","","","","","","","","","CT66"
"6/30/21","3","DSCN4191","1","1210","0.507529207","36.85333764","ZC","","full","no wind","no rain","Grazing","hock","brown with some green","Pennisetum stramineum","Cynodon nlemfuensis","Cynodon plectostachyus","","medium","","","120","","","","","","","","","","","","Gwaso Marok River ","52.812758124","Camel","2021","6","30","12","10","","","","3","260986.5648","56435.88576","MB","MB","MB","21.4611661945199","24.9277231704473","0.335771769285202","0.65948275862069","","","","","","","","","","CM13"
"6/30/21","3","DSCN4191","2","1213","0.509280026","36.85442273","CC","","full","light","no rain","Grazing","hoof","brown","Pennisetum stramineum","Cynodon plectostachyus","Cynodon nlemfuensis","","light","","","60","","","","","","","","","","","","","226.704064272","Cattle","2021","6","30","12","13","","","","3","261107.4545","56629.5","OG","OG","OG","79.1116509461824","80.16115368937","0.318657517433167","0.614560133630289","","","","","","","","","","CT67"
"6/30/21","3","DSCN4191","3","1218","0.512657416","36.85618674","Cattle","","full","no wind","no rain","Grazing","hock","brown","Cynodon plectostachyus","Cynodon nlemfuensis","Pennisetum stramineum","","light","","","50","","","","","","","","","","","","","386.713925976","Cattle","2021","6","30","12","18","","","","3","261304","57003","MB","LB","MB","40.7678618191406","45.2148664639703","0.293084532022476","0.566237805740139","","","","","","","","","","CT68"
"6/30/21","3","DSCN4191","3","1218","0.512657416","36.85618674","Camel","","full","no wind","no rain","Grazing","hock","brown","Cynodon plectostachyus","Cynodon nlemfuensis","Pennisetum stramineum","","light","","","70","","","","","","","","","","","","","386.713925976","Camel","2021","6","30","12","18","","","","3","261304","57003","MB","LB","MB","40.7678618191406","45.2148664639703","0.293084532022476","0.566237805740139","","","","","","","","","","CM14"
"6/30/21","3","DSCN4192","1","1234","0.512499682","36.86561544","CKC","","part","light","no rain","Grazing","hoof","brown with some green","Cynodon plectostachyus","Cynodon nlemfuensis","Microchloa kunthii","","medium","","","50","","","","","","","","","","","","Ewaso Nyino River","110.502575652","Cattle","2021","6","30","12","34","","","","3","262353.8645","56985.20071","LB","LB","LB","205.791162543291","235.611612309974","0.310776025056839","0.602710413694722","","","","","","","","","","CT69"
"6/30/21","3","DSCN4192","1","1234","0.512499682","36.86561544","Comm_Camel","","part","light","no rain","Grazing","hoof","brown with some green","Cynodon plectostachyus","Cynodon nlemfuensis","Microchloa kunthii","","medium","","","130","","","","","","","","","","","","","110.502575652","Camel","2021","6","30","12","34","","","","3","262353.8645","56985.20071","LB","LB","LB","205.791162543291","235.611612309974","0.310776025056839","0.602710413694722","","","","","","","","","","CM15"
"6/30/21","3","DSCN4192","2","1246","0.505606002","36.86995671","ZC","","full","light","no rain","Grazing","hock","brown","Cynodon plectostachyus","Pennisetum stramineum","Cynodon nlemfuensis","Chloris roxburghiana","medium","","","44","","","","","","","","","","","","","610.14907968","Camel","2021","6","30","12","46","","","","4","262837.0019","56222.55076","MB","MB","MB","77.2876689768562","90.6225925050554","0.288627713918686","0.562441061565405","","","","","","","","","","CM16"
"6/30/21","3","DSCN4192","3","1251","0.506939905","36.87239007","CC","","full","light","no rain","Grazing","hock","brown","Cynodon plectostachyus","Pennisetum stramineum","Cynodon nlemfuensis","","light","","","20","","","","","","","","","","","","","407.342862864","Cattle","2021","6","30","12","51","","","","3","263108","56370","OG","LB","OG","55.7141830985315","56.4510201057448","0.252398282289505","0.474030815109344","","","","","","","","","","CT70"
"6/30/21","4","DSCN4194","1","954","0.47866144","36.88442624","CC","","full","no wind","no rain","Grazing","hock","brown","Cynodon plectostachyus","Cynodon nlemfuensis","Microchloa kunthii","Pennisetum stramineum","medium","","","10","","","","","","","","","","","","","4.8711516","Cattle","2021","6","30","9","54","Donkey","","","4","264447.1948","53241.79665","OG","OG","OG","21.562259607387","23.1751419373961","0.282462328672409","0.496058558558559","","","","","","","","","","CT71"
"6/30/21","4","DSCN4194","2","956","0.47835624","36.88557607","CC","","full","light","no rain","Grazing","hock","brown","Cynodon plectostachyus","Cynodon nlemfuensis","Microchloa kunthii","","light","","","20","","","","","","","","","","","","Ewaso Nyino River","43.061871888","Cattle","2021","6","30","9","56","","","","3","264575.2154","53208","OG","OG","OG","15.4623383196565","32.1177531041802","0.270161300897598","0.423246999368288","","","","","","","","","","CT72"
"6/30/21","4","DSCN4194","2","956","0.47835624","36.88557607","SH","","full","light","no rain","Grazing","hock","brown","Cynodon plectostachyus","Cynodon nlemfuensis","Microchloa kunthii","","light","","","15","","","","","","","","","","","","Ewaso Nyino River","43.061871888","SH","2021","6","30","9","56","","","","3","264575.2154","53208","OG","OG","OG","15.4623383196565","32.1177531041802","0.270161300897598","0.423246999368288","","","","","","","","","","SH4"
